prolific_pid,participant_id,screen_id,card_up,card_down,chosen_card,chosen_side,rt_ms,outcome,p_win_chosen,p_win_up,p_win_down,coins_delta,coins_total,block,trial,trial_in_block,video_present,is_correct,reward_previous_trial
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,1,3,1,up,875,win,0.4965,0.4965,0.4299,1,3,4,179,29,true,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,3,2,3,up,1160,loss,0.4504,0.4504,0.4068,-1,2,4,180,30,true,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,3,4,3,up,1088,win,0.4407,0.4407,0.2441,1,3,4,181,31,true,1,-1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,2,3,2,up,1205,win,0.5614,0.5614,0.4297,1,4,4,182,32,true,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,1,2,1,up,1675,loss,0.572,0.572,0.5737,-1,3,4,183,33,true,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,1,3,1,up,1321,loss,0.6202,0.6202,0.3548,-1,2,4,184,34,true,1,-1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,3,2,3,up,949,loss,0.4115,0.4115,0.5853,-1,1,4,185,35,true,0,-1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,4,2,2,down,1439,win,0.5934,0.2496,0.5934,1,2,4,186,36,true,1,-1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,4,2,2,down,1316,loss,0.6405,0.2655,0.6405,-1,1,4,187,37,true,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,2,1,1,down,675,win,0.8189,0.6004,0.8189,1,2,4,188,38,true,1,-1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,1,3,3,down,1403,win,0.3892,0.8292,0.3892,1,3,4,189,39,true,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,3,2,2,down,1245,loss,0.5034,0.4802,0.5034,-1,2,4,190,40,true,1,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,2,1,2,up,1064,win,0.4865,0.4865,0.8971,1,3,4,191,41,true,0,-1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,3,2,3,up,1216,loss,0.5055,0.5055,0.6151,-1,2,4,192,42,true,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,3,4,3,up,979,win,0.5236,0.5236,0.1634,1,3,4,193,43,true,1,-1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,1,3,3,down,1335,loss,0.5283,0.8724,0.5283,-1,2,4,194,44,true,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,4,3,3,down,904,win,0.5796,0.1715,0.5796,1,3,4,195,45,true,1,-1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,4,1,4,up,1865,loss,0.1576,0.1576,0.7908,-1,2,4,196,46,true,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,2,1,2,up,1148,win,0.7327,0.7327,0.8124,1,3,4,197,47,true,0,-1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,1,2,2,down,1393,win,0.6448,0.8255,0.6448,1,4,4,198,48,true,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,4,2,4,up,1759,loss,0.2513,0.2513,0.5898,-1,3,4,199,49,true,0,1
66cc6eb364154a51d4d44eb1,wdoh5wcf,main_trial,3,4,3,up,1001,win,0.4979,0.4979,0.2295,1,4,4,200,50,true,1,-1
NA,yerl9g4z,main_trial,4,1,1,down,1347,loss,0.3375,0.6013,0.3375,-1,-1,1,1,1,false,0,NA
NA,yerl9g4z,main_trial,2,1,2,up,911,win,0.4881,0.4881,0.3101,1,0,1,2,2,false,1,-1
NA,yerl9g4z,main_trial,3,4,3,up,696,loss,0.3853,0.3853,0.6015,-1,-1,1,3,3,false,0,1
NA,yerl9g4z,main_trial,4,1,4,up,1533,win,0.6634,0.6634,0.1854,1,0,1,4,4,false,1,-1
NA,yerl9g4z,main_trial,1,3,3,down,2969,win,0.4657,0.1767,0.4657,1,1,1,5,5,false,1,1
NA,yerl9g4z,main_trial,2,3,2,up,885,loss,0.4774,0.4774,0.5253,-1,0,1,6,6,false,0,1
NA,yerl9g4z,main_trial,1,2,2,down,1070,loss,0.4164,0.1933,0.4164,-1,-1,1,7,7,false,1,-1
NA,yerl9g4z,main_trial,4,3,3,down,1289,win,0.5969,0.7857,0.5969,1,0,1,8,8,false,0,-1
NA,yerl9g4z,main_trial,3,2,3,up,1051,loss,0.5908,0.5908,0.4922,-1,-1,1,9,9,false,1,1
NA,yerl9g4z,main_trial,4,2,2,down,1875,win,0.4542,0.8408,0.4542,1,0,1,10,10,false,0,-1
NA,yerl9g4z,main_trial,4,2,2,down,765,win,0.4526,0.8159,0.4526,1,1,1,11,11,false,0,1
NA,yerl9g4z,main_trial,4,3,3,down,2642,win,0.6529,0.8522,0.6529,1,2,1,12,12,false,0,1
NA,yerl9g4z,main_trial,4,2,2,down,782,win,0.6156,0.8888,0.6156,1,3,1,13,13,false,0,1
NA,yerl9g4z,main_trial,3,4,3,up,630,win,0.7193,0.7193,0.8176,1,4,1,14,14,false,0,1
NA,yerl9g4z,main_trial,3,2,3,up,1157,win,0.6837,0.6837,0.5471,1,5,1,15,15,false,1,1
NA,yerl9g4z,main_trial,2,3,3,down,1300,win,0.7066,0.6046,0.7066,1,6,1,16,16,false,1,1
NA,yerl9g4z,main_trial,3,4,3,up,638,win,0.6762,0.6762,0.7089,1,7,1,17,17,false,0,1
NA,yerl9g4z,main_trial,4,3,3,down,760,win,0.7663,0.7014,0.7663,1,8,1,18,18,false,1,1
NA,yerl9g4z,main_trial,4,1,4,up,1170,win,0.7747,0.7747,0.1082,1,9,1,19,19,false,1,1
NA,yerl9g4z,main_trial,3,4,3,up,596,win,0.6766,0.6766,0.6796,1,10,1,20,20,false,0,1
NA,yerl9g4z,main_trial,4,3,3,down,872,loss,0.5482,0.7106,0.5482,-1,9,1,21,21,false,0,1
NA,yerl9g4z,main_trial,4,3,3,down,1217,loss,0.5697,0.7462,0.5697,-1,8,1,22,22,false,0,-1
NA,yerl9g4z,main_trial,2,3,2,up,2196,win,0.6025,0.6025,0.5188,1,9,1,23,23,false,1,-1
NA,yerl9g4z,main_trial,4,2,2,down,913,win,0.5696,0.7921,0.5696,1,10,1,24,24,false,0,1
NA,yerl9g4z,main_trial,3,1,1,down,1391,loss,0.1748,0.5107,0.1748,-1,9,1,25,25,false,0,1
NA,yerl9g4z,main_trial,4,1,4,up,1850,win,0.7903,0.7903,0.1225,1,10,1,26,26,false,1,-1
NA,yerl9g4z,main_trial,1,2,2,down,1731,win,0.5587,0.1581,0.5587,1,11,1,27,27,false,1,1
NA,yerl9g4z,main_trial,1,4,4,down,971,win,0.8294,0.155,0.8294,1,12,1,28,28,false,1,1
NA,yerl9g4z,main_trial,3,4,4,down,856,win,0.7773,0.5721,0.7773,1,13,1,29,29,false,1,1
NA,yerl9g4z,main_trial,3,1,1,down,1560,loss,0.2067,0.5714,0.2067,-1,12,1,30,30,false,0,1
NA,yerl9g4z,main_trial,3,4,3,up,616,win,0.5805,0.5805,0.7034,1,13,1,31,31,false,0,-1
NA,yerl9g4z,main_trial,3,2,3,up,604,loss,0.5642,0.5642,0.6757,-1,12,1,32,32,false,0,1
NA,yerl9g4z,main_trial,3,4,4,down,696,loss,0.6119,0.5384,0.6119,-1,11,1,33,33,false,1,-1
NA,yerl9g4z,main_trial,2,1,2,up,988,win,0.6221,0.6221,0.2879,1,12,1,34,34,false,1,-1
NA,yerl9g4z,main_trial,3,2,2,down,1015,win,0.6596,0.5393,0.6596,1,13,1,35,35,false,1,1
NA,yerl9g4z,main_trial,3,4,3,up,649,loss,0.5063,0.5063,0.5307,-1,12,1,36,36,false,0,1
NA,yerl9g4z,main_trial,2,4,2,up,591,loss,0.7207,0.7207,0.4975,-1,11,1,37,37,false,1,-1
NA,yerl9g4z,main_trial,3,2,3,up,701,loss,0.6288,0.6288,0.7065,-1,10,1,38,38,false,0,-1
NA,yerl9g4z,main_trial,2,3,3,down,1012,win,0.7137,0.6685,0.7137,1,11,1,39,39,false,1,-1
NA,yerl9g4z,main_trial,4,2,2,down,674,win,0.6941,0.5327,0.6941,1,12,1,40,40,false,1,1
NA,yerl9g4z,main_trial,3,1,3,up,759,win,0.6989,0.6989,0.2942,1,13,1,41,41,false,1,1
NA,yerl9g4z,main_trial,1,4,4,down,1098,win,0.5581,0.2964,0.5581,1,14,1,42,42,false,1,1
NA,yerl9g4z,main_trial,2,1,2,up,628,win,0.5354,0.5354,0.3055,1,15,1,43,43,false,1,1
NA,yerl9g4z,main_trial,1,4,4,down,1436,loss,0.617,0.2976,0.617,-1,14,1,44,44,false,1,1
NA,yerl9g4z,main_trial,3,2,3,up,575,win,0.7,0.7,0.4741,1,15,1,45,45,false,1,-1
NA,yerl9g4z,main_trial,1,4,4,down,2342,loss,0.6395,0.2038,0.6395,-1,14,1,46,46,false,1,1
NA,yerl9g4z,main_trial,3,4,3,up,628,win,0.7159,0.7159,0.6044,1,15,1,47,47,false,1,-1
NA,yerl9g4z,main_trial,2,1,2,up,860,win,0.3423,0.3423,0.232,1,16,1,48,48,false,1,1
NA,yerl9g4z,main_trial,1,2,2,down,846,win,0.3715,0.3739,0.3715,1,17,1,49,49,false,0,1
NA,yerl9g4z,main_trial,1,2,2,down,949,loss,0.4017,0.3961,0.4017,-1,16,1,50,50,false,1,1
NA,yerl9g4z,main_trial,3,4,3,up,833,win,0.6195,0.6195,0.4053,1,17,2,51,1,true,1,-1
NA,yerl9g4z,main_trial,4,1,1,down,1365,loss,0.3994,0.4158,0.3994,-1,16,2,52,2,true,0,1
NA,yerl9g4z,main_trial,1,2,2,down,1023,loss,0.3494,0.392,0.3494,-1,15,2,53,3,true,0,-1
NA,yerl9g4z,main_trial,3,4,3,up,597,win,0.621,0.621,0.3667,1,16,2,54,4,true,1,-1
NA,yerl9g4z,main_trial,2,3,3,down,1777,loss,0.6063,0.3564,0.6063,-1,15,2,55,5,true,1,1
NA,yerl9g4z,main_trial,3,1,3,up,857,loss,0.6363,0.6363,0.3844,-1,14,2,56,6,true,1,-1
NA,yerl9g4z,main_trial,3,2,2,down,756,loss,0.3766,0.6594,0.3766,-1,13,2,57,7,true,0,-1
NA,yerl9g4z,main_trial,1,3,3,down,946,win,0.6539,0.5108,0.6539,1,14,2,58,8,true,1,-1
NA,yerl9g4z,main_trial,1,3,3,down,622,loss,0.6053,0.4921,0.6053,-1,13,2,59,9,true,1,1
NA,yerl9g4z,main_trial,2,4,2,up,625,loss,0.4881,0.4881,0.1392,-1,12,2,60,10,true,1,-1
NA,yerl9g4z,main_trial,4,1,4,up,761,loss,0.1888,0.1888,0.4484,-1,11,2,61,11,true,0,-1
NA,yerl9g4z,main_trial,1,2,1,up,672,loss,0.5746,0.5746,0.3166,-1,10,2,62,12,true,1,-1
NA,yerl9g4z,main_trial,2,3,3,down,532,loss,0.5097,0.3749,0.5097,-1,9,2,63,13,true,1,-1
NA,yerl9g4z,main_trial,2,3,3,down,480,win,0.5974,0.3913,0.5974,1,10,2,64,14,true,1,-1
NA,yerl9g4z,main_trial,3,1,3,up,618,loss,0.5541,0.5541,0.61,-1,9,2,65,15,true,0,1
NA,yerl9g4z,main_trial,4,1,1,down,691,win,0.6103,0.2433,0.6103,1,10,2,66,16,true,1,-1
NA,yerl9g4z,main_trial,3,1,1,down,494,win,0.5991,0.5751,0.5991,1,11,2,67,17,true,1,1
NA,yerl9g4z,main_trial,3,4,4,down,1238,win,0.3094,0.5767,0.3094,1,12,2,68,18,true,0,1
NA,yerl9g4z,main_trial,3,1,1,down,634,win,0.6363,0.5293,0.6363,1,13,2,69,19,true,1,1
NA,yerl9g4z,main_trial,1,3,1,up,1071,win,0.6179,0.6179,0.5419,1,14,2,70,20,true,1,1
NA,yerl9g4z,main_trial,4,2,4,up,1297,loss,0.2833,0.2833,0.5723,-1,13,2,71,21,true,0,1
NA,yerl9g4z,main_trial,4,3,3,down,3722,loss,0.5921,0.1714,0.5921,-1,12,2,72,22,true,1,-1
NA,yerl9g4z,main_trial,2,3,2,up,656,win,0.6595,0.6595,0.513,1,13,2,73,23,true,1,-1
NA,yerl9g4z,main_trial,4,3,3,down,1368,loss,0.5067,0.183,0.5067,-1,12,2,74,24,true,1,1
NA,yerl9g4z,main_trial,1,4,1,up,775,loss,0.7379,0.7379,0.151,-1,11,2,75,25,true,1,-1
NA,yerl9g4z,main_trial,4,3,4,up,1114,loss,0.1619,0.1619,0.4498,-1,10,2,76,26,true,0,-1
NA,yerl9g4z,main_trial,1,2,2,down,632,win,0.6448,0.6946,0.6448,1,11,2,77,27,true,0,-1
NA,yerl9g4z,main_trial,3,4,4,down,1010,loss,0.1501,0.4725,0.1501,-1,10,2,78,28,true,0,1
NA,yerl9g4z,main_trial,3,2,3,up,405,loss,0.444,0.444,0.7748,-1,9,2,79,29,true,0,-1
NA,yerl9g4z,main_trial,2,1,1,down,1936,loss,0.6112,0.8238,0.6112,-1,8,2,80,30,true,0,-1
NA,yerl9g4z,main_trial,3,2,3,up,656,loss,0.4321,0.4321,0.8397,-1,7,2,81,31,true,0,-1
NA,yerl9g4z,main_trial,2,1,2,up,509,win,0.808,0.808,0.6829,1,8,2,82,32,true,1,-1
NA,yerl9g4z,main_trial,3,4,3,up,688,loss,0.3894,0.3894,0.175,-1,7,2,83,33,true,1,1
NA,yerl9g4z,main_trial,4,2,2,down,614,win,0.8754,0.1236,0.8754,1,8,2,84,34,true,1,-1
NA,yerl9g4z,main_trial,3,1,1,down,600,win,0.6644,0.4737,0.6644,1,9,2,85,35,true,1,1
NA,yerl9g4z,main_trial,2,3,2,up,1699,win,0.8357,0.8357,0.5015,1,10,2,86,36,true,1,1
NA,yerl9g4z,main_trial,4,1,1,down,482,loss,0.5388,0.1062,0.5388,-1,9,2,87,37,true,1,1
NA,yerl9g4z,main_trial,2,1,2,up,421,win,0.7413,0.7413,0.6113,1,10,2,88,38,true,1,-1
NA,yerl9g4z,main_trial,4,1,4,up,1003,loss,0.1107,0.1107,0.5426,-1,9,2,89,39,true,0,1
NA,yerl9g4z,main_trial,2,4,2,up,556,win,0.7966,0.7966,0.1519,1,10,2,90,40,true,1,-1
NA,yerl9g4z,main_trial,1,3,1,up,796,win,0.6029,0.6029,0.4246,1,11,2,91,41,true,1,1
NA,yerl9g4z,main_trial,2,1,2,up,543,win,0.8851,0.8851,0.4961,1,12,2,92,42,true,1,1
NA,yerl9g4z,main_trial,3,2,2,down,3114,win,0.8971,0.3885,0.8971,1,13,2,93,43,true,1,1
NA,yerl9g4z,main_trial,2,3,2,up,521,win,0.834,0.834,0.435,1,14,2,94,44,true,1,1
NA,yerl9g4z,main_trial,1,4,1,up,766,win,0.6653,0.6653,0.1096,1,15,2,95,45,true,1,1
NA,yerl9g4z,main_trial,4,2,2,down,718,win,0.7538,0.1155,0.7538,1,16,2,96,46,true,1,1
NA,yerl9g4z,main_trial,3,4,4,down,1318,loss,0.1337,0.4845,0.1337,-1,15,2,97,47,true,0,1
NA,yerl9g4z,main_trial,1,3,1,up,945,win,0.6112,0.6112,0.4601,1,16,2,98,48,true,1,-1
NA,yerl9g4z,main_trial,2,4,2,up,554,win,0.8555,0.8555,0.2194,1,17,2,99,49,true,1,1
NA,yerl9g4z,main_trial,2,4,2,up,521,win,0.8832,0.8832,0.2366,1,18,2,100,50,true,1,1
NA,yerl9g4z,main_trial,4,3,3,down,750,win,0.661,0.1719,0.661,1,19,3,101,1,false,1,1
NA,yerl9g4z,main_trial,2,1,2,up,928,win,0.8399,0.8399,0.7694,1,20,3,102,2,false,1,1
NA,yerl9g4z,main_trial,2,3,3,down,837,win,0.6935,0.8007,0.6935,1,21,3,103,3,false,0,1
NA,yerl9g4z,main_trial,1,4,1,up,1397,win,0.7476,0.7476,0.2264,1,22,3,104,4,false,1,1
NA,yerl9g4z,main_trial,3,2,3,up,790,loss,0.7598,0.7598,0.8678,-1,21,3,105,5,false,0,1
NA,yerl9g4z,main_trial,1,4,1,up,954,loss,0.7334,0.7334,0.28,-1,20,3,106,6,false,1,-1
NA,yerl9g4z,main_trial,3,4,3,up,942,win,0.7616,0.7616,0.24,1,21,3,107,7,false,1,-1
NA,yerl9g4z,main_trial,1,2,2,down,1667,win,0.8631,0.7343,0.8631,1,22,3,108,8,false,1,1
NA,yerl9g4z,main_trial,3,2,3,up,587,win,0.804,0.804,0.7946,1,23,3,109,9,false,1,1
NA,yerl9g4z,main_trial,1,4,1,up,1092,loss,0.6498,0.6498,0.2051,-1,22,3,110,10,false,1,1
NA,yerl9g4z,main_trial,3,1,3,up,937,win,0.6409,0.6409,0.6355,1,23,3,111,11,false,1,-1
NA,yerl9g4z,main_trial,3,1,3,up,553,win,0.7031,0.7031,0.5848,1,24,3,112,12,false,1,1
NA,yerl9g4z,main_trial,2,3,3,down,1960,win,0.652,0.6589,0.652,1,25,3,113,13,false,0,1
NA,yerl9g4z,main_trial,1,4,1,up,761,loss,0.6178,0.6178,0.1222,-1,24,3,114,14,false,1,1
NA,yerl9g4z,main_trial,4,3,3,down,820,win,0.547,0.146,0.547,1,25,3,115,15,false,1,-1
NA,yerl9g4z,main_trial,1,3,3,down,863,win,0.555,0.6054,0.555,1,26,3,116,16,false,0,1
NA,yerl9g4z,main_trial,1,4,1,up,773,loss,0.5684,0.5684,0.1372,-1,25,3,117,17,false,1,1
NA,yerl9g4z,main_trial,2,4,2,up,785,loss,0.647,0.647,0.2564,-1,24,3,118,18,false,1,-1
NA,yerl9g4z,main_trial,4,3,4,up,722,loss,0.2574,0.2574,0.5371,-1,23,3,119,19,false,0,-1
NA,yerl9g4z,main_trial,4,2,2,down,869,win,0.6733,0.2145,0.6733,1,24,3,120,20,false,1,-1
NA,yerl9g4z,main_trial,3,1,3,up,421,win,0.5264,0.5264,0.6053,1,25,3,121,21,false,0,1
NA,yerl9g4z,main_trial,4,2,2,down,738,win,0.7235,0.2811,0.7235,1,26,3,122,22,false,1,1
NA,yerl9g4z,main_trial,3,1,3,up,436,loss,0.4914,0.4914,0.5239,-1,25,3,123,23,false,0,1
NA,yerl9g4z,main_trial,3,1,3,up,446,win,0.4707,0.4707,0.6344,1,26,3,124,24,false,0,-1
NA,yerl9g4z,main_trial,3,2,3,up,1199,loss,0.5588,0.5588,0.7576,-1,25,3,125,25,false,0,1
NA,yerl9g4z,main_trial,2,4,2,up,563,loss,0.7895,0.7895,0.1014,-1,24,3,126,26,false,1,-1
NA,yerl9g4z,main_trial,4,1,4,up,1318,loss,0.1106,0.1106,0.6163,-1,23,3,127,27,false,0,-1
NA,yerl9g4z,main_trial,4,3,3,down,684,loss,0.5118,0.1568,0.5118,-1,22,3,128,28,false,1,-1
NA,yerl9g4z,main_trial,2,4,2,up,443,win,0.8531,0.8531,0.1591,1,23,3,129,29,false,1,-1
NA,yerl9g4z,main_trial,3,1,3,up,548,win,0.566,0.566,0.6841,1,24,3,130,30,false,0,1
NA,yerl9g4z,main_trial,4,1,1,down,3187,win,0.6248,0.2809,0.6248,1,25,3,131,31,false,1,1
NA,yerl9g4z,main_trial,2,1,2,up,808,win,0.8984,0.8984,0.6515,1,26,3,132,32,false,1,1
NA,yerl9g4z,main_trial,3,2,3,up,566,loss,0.4213,0.4213,0.8894,-1,25,3,133,33,false,0,1
NA,yerl9g4z,main_trial,3,2,3,up,1889,win,0.4778,0.4778,0.8535,1,26,3,134,34,false,0,-1
NA,yerl9g4z,main_trial,3,4,3,up,574,loss,0.4445,0.4445,0.3203,-1,25,3,135,35,false,1,1
NA,yerl9g4z,main_trial,2,1,2,up,658,win,0.8982,0.8982,0.697,1,26,3,136,36,false,1,-1
NA,yerl9g4z,main_trial,4,2,2,down,970,win,0.8909,0.3022,0.8909,1,27,3,137,37,false,1,1
NA,yerl9g4z,main_trial,1,2,2,down,891,loss,0.8936,0.5726,0.8936,-1,26,3,138,38,false,1,1
NA,yerl9g4z,main_trial,2,3,3,down,674,win,0.5372,0.8932,0.5372,1,27,3,139,39,false,0,-1
NA,yerl9g4z,main_trial,3,1,3,up,703,loss,0.5413,0.5413,0.5338,-1,26,3,140,40,false,1,1
NA,yerl9g4z,main_trial,1,4,1,up,3160,loss,0.4601,0.4601,0.2684,-1,25,3,141,41,false,1,-1
NA,yerl9g4z,main_trial,1,4,4,down,631,win,0.2606,0.4488,0.2606,1,26,3,142,42,false,0,-1
NA,yerl9g4z,main_trial,3,1,3,up,1007,loss,0.5679,0.5679,0.4504,-1,25,3,143,43,false,1,1
NA,yerl9g4z,main_trial,2,4,2,up,1239,loss,0.7782,0.7782,0.2702,-1,24,3,144,44,false,1,-1
NA,yerl9g4z,main_trial,2,3,3,down,1087,win,0.537,0.8116,0.537,1,25,3,145,45,false,0,-1
NA,yerl9g4z,main_trial,2,4,2,up,625,win,0.819,0.819,0.2189,1,26,3,146,46,false,1,1
NA,yerl9g4z,main_trial,2,3,3,down,1048,loss,0.5112,0.8746,0.5112,-1,25,3,147,47,false,0,1
NA,yerl9g4z,main_trial,2,3,2,up,450,win,0.8706,0.8706,0.5087,1,26,3,148,48,false,1,-1
NA,yerl9g4z,main_trial,4,3,3,down,749,loss,0.4761,0.1442,0.4761,-1,25,3,149,49,false,1,1
NA,yerl9g4z,main_trial,3,4,3,up,1178,win,0.5485,0.5485,0.1038,1,26,3,150,50,false,1,-1
NA,yerl9g4z,main_trial,3,4,3,up,807,loss,0.5922,0.5922,0.1014,-1,25,4,151,1,true,1,1
NA,yerl9g4z,main_trial,2,3,2,up,823,loss,0.7356,0.7356,0.5903,-1,24,4,152,2,true,1,-1
NA,yerl9g4z,main_trial,4,3,3,down,665,win,0.6156,0.2188,0.6156,1,25,4,153,3,true,1,-1
NA,yerl9g4z,main_trial,4,2,2,down,574,win,0.7168,0.237,0.7168,1,26,4,154,4,true,1,1
NA,yerl9g4z,main_trial,1,2,2,down,1084,win,0.7619,0.6458,0.7619,1,27,4,155,5,true,1,1
NA,yerl9g4z,main_trial,4,1,4,up,1484,win,0.3267,0.3267,0.596,1,28,4,156,6,true,0,1
NA,yerl9g4z,main_trial,1,4,4,down,924,loss,0.3491,0.5253,0.3491,-1,27,4,157,7,true,0,1
NA,yerl9g4z,main_trial,2,4,2,up,635,win,0.797,0.797,0.3758,1,28,4,158,8,true,1,-1
NA,yerl9g4z,main_trial,1,2,2,down,1200,win,0.7007,0.4071,0.7007,1,29,4,159,9,true,1,1
NA,yerl9g4z,main_trial,1,2,2,down,965,loss,0.6162,0.4408,0.6162,-1,28,4,160,10,true,1,1
NA,yerl9g4z,main_trial,4,3,3,down,725,win,0.516,0.4413,0.516,1,29,4,161,11,true,1,-1
NA,yerl9g4z,main_trial,2,3,3,down,1132,win,0.4933,0.5139,0.4933,1,30,4,162,12,true,0,1
NA,yerl9g4z,main_trial,3,1,3,up,660,win,0.447,0.447,0.4128,1,31,4,163,13,true,1,1
NA,yerl9g4z,main_trial,1,3,3,down,1679,loss,0.4725,0.3772,0.4725,-1,30,4,164,14,true,1,1
NA,yerl9g4z,main_trial,4,2,2,down,1291,win,0.42,0.4471,0.42,1,31,4,165,15,true,0,-1
NA,yerl9g4z,main_trial,3,2,3,up,822,win,0.5866,0.5866,0.3812,1,32,4,166,16,true,1,1
NA,yerl9g4z,main_trial,1,3,3,down,867,loss,0.5288,0.3084,0.5288,-1,31,4,167,17,true,1,1
NA,yerl9g4z,main_trial,3,4,3,up,485,loss,0.5307,0.5307,0.5193,-1,30,4,168,18,true,1,-1
NA,yerl9g4z,main_trial,3,2,3,up,1036,win,0.552,0.552,0.1374,1,31,4,169,19,true,1,-1
NA,yerl9g4z,main_trial,4,3,3,down,739,loss,0.5465,0.6522,0.5465,-1,30,4,170,20,true,0,1
NA,yerl9g4z,main_trial,1,3,1,up,1286,loss,0.3517,0.3517,0.5861,-1,29,4,171,21,true,0,-1
NA,yerl9g4z,main_trial,4,2,2,down,587,loss,0.1933,0.733,0.1933,-1,28,4,172,22,true,0,-1
NA,yerl9g4z,main_trial,3,1,3,up,562,win,0.6578,0.6578,0.4256,1,29,4,173,23,true,1,-1
NA,yerl9g4z,main_trial,4,1,4,up,1340,win,0.7828,0.7828,0.4733,1,30,4,174,24,true,1,1
NA,yerl9g4z,main_trial,3,4,3,up,451,win,0.6111,0.6111,0.7525,1,31,4,175,25,true,0,1
NA,yerl9g4z,main_trial,4,2,4,up,1936,loss,0.7572,0.7572,0.1673,-1,30,4,176,26,true,1,1
NA,yerl9g4z,main_trial,3,1,3,up,516,loss,0.6928,0.6928,0.3486,-1,29,4,177,27,true,1,-1
NA,yerl9g4z,main_trial,1,2,2,down,1986,loss,0.1344,0.4234,0.1344,-1,28,4,178,28,true,0,-1
NA,yerl9g4z,main_trial,1,3,1,up,565,loss,0.4031,0.4031,0.7326,-1,27,4,179,29,true,0,-1
NA,yerl9g4z,main_trial,2,4,2,up,714,loss,0.1681,0.1681,0.8316,-1,26,4,180,30,true,0,-1
NA,yerl9g4z,main_trial,3,4,3,up,654,win,0.7468,0.7468,0.757,1,27,4,181,31,true,0,-1
NA,yerl9g4z,main_trial,2,4,2,up,589,loss,0.1988,0.1988,0.7282,-1,26,4,182,32,true,0,1
NA,yerl9g4z,main_trial,3,2,3,up,534,win,0.7617,0.7617,0.2975,1,27,4,183,33,true,1,-1
NA,yerl9g4z,main_trial,1,2,2,down,1172,loss,0.245,0.3286,0.245,-1,26,4,184,34,true,0,1
NA,yerl9g4z,main_trial,4,3,3,down,780,loss,0.7617,0.8188,0.7617,-1,25,4,185,35,true,0,-1
NA,yerl9g4z,main_trial,3,1,3,up,567,loss,0.7947,0.7947,0.3582,-1,24,4,186,36,true,1,-1
NA,yerl9g4z,main_trial,4,1,1,down,743,loss,0.2997,0.8172,0.2997,-1,23,4,187,37,true,0,-1
NA,yerl9g4z,main_trial,3,4,4,down,1491,win,0.756,0.8017,0.756,1,24,4,188,38,true,0,-1
NA,yerl9g4z,main_trial,3,1,1,down,1074,loss,0.3107,0.8273,0.3107,-1,23,4,189,39,true,0,1
NA,yerl9g4z,main_trial,4,3,4,up,578,win,0.7988,0.7988,0.8517,1,24,4,190,40,true,0,-1
NA,yerl9g4z,main_trial,2,3,2,up,1232,win,0.293,0.293,0.8757,1,25,4,191,41,true,0,1
NA,yerl9g4z,main_trial,4,1,4,up,785,win,0.8898,0.8898,0.3255,1,26,4,192,42,true,1,1
NA,yerl9g4z,main_trial,2,3,2,up,935,win,0.335,0.335,0.8201,1,27,4,193,43,true,0,1
NA,yerl9g4z,main_trial,4,2,4,up,472,loss,0.8456,0.8456,0.3543,-1,26,4,194,44,true,1,1
NA,yerl9g4z,main_trial,4,1,4,up,635,win,0.8238,0.8238,0.3795,1,27,4,195,45,true,1,-1
NA,yerl9g4z,main_trial,2,1,2,up,723,loss,0.295,0.295,0.405,-1,26,4,196,46,true,0,1
NA,yerl9g4z,main_trial,3,2,3,up,709,loss,0.8644,0.8644,0.278,-1,25,4,197,47,true,1,-1
NA,yerl9g4z,main_trial,3,2,2,down,769,win,0.2192,0.8906,0.2192,1,26,4,198,48,true,0,-1
NA,yerl9g4z,main_trial,3,2,2,down,776,win,0.2841,0.8551,0.2841,1,27,4,199,49,true,0,1
NA,yerl9g4z,main_trial,2,1,2,up,611,loss,0.3396,0.3396,0.5304,-1,26,4,200,50,true,0,1
